algorithm,seed,x_0,x_1,x_2,x_3,x_4,x_5
idc_mo_canonical,16,-4.9686532,0.530387223,4.34362507,5.33895302,2.87646341,0.287499994
idc_mo_canonical,16,-4.87768841,0.530051768,4.34097004,5.31421471,3.45217085,0.287499994
idc_mo_canonical,16,-4.88051844,0.530083179,4.34038687,5.34909439,3.23092508,0.287499994
idc_mo_canonical,16,-4.95894146,0.530518711,4.34314299,5.34413385,3.20560384,0.287499994
idc_mo_canonical,16,-4.90735006,0.530601323,4.34146643,5.33803415,3.61111736,0.287499994
idc_mo_canonical,16,-4.96437407,0.530088305,4.34419107,5.34513712,3.29774928,0.287499994
idc_mo_canonical,16,-4.92845201,0.53005445,4.34308147,5.34636974,3.25126839,0.287499994
idc_mo_canonical,16,-4.84699106,0.530426383,4.34012175,5.33050871,3.15983462,0.287499994
idc_mo_canonical,16,-4.99228764,0.530370057,4.3400445,5.34046412,3.41385126,0.287499994
idc_mo_canonical,16,-4.96777964,0.53043294,4.34081793,5.32069302,3.55078411,0.287499994
idc_mo_canonical,16,-4.91887236,0.530036926,4.34029388,5.32984877,3.59352493,0.287499994
idc_mo_canonical,16,-4.84545183,0.530078292,4.34019804,5.33765364,3.61648297,0.287499994
idc_mo_canonical,16,-4.90693378,0.530811071,4.34074593,5.33682203,3.63627219,0.287499994
idc_mo_canonical,16,-4.73236609,0.530359149,4.34041452,5.34538269,3.58558941,0.287499994
idc_mo_canonical,16,-4.88921833,0.530345082,4.34246063,5.34039021,3.06506824,0.287499994
idc_mo_canonical,16,-4.94967413,0.530855954,4.34182835,5.33915329,3.48562312,0.287499994
idc_mo_canonical,16,-4.99154377,0.530330479,4.34107828,5.32001543,3.10906339,0.287499994
idc_mo_canonical,16,-4.98197317,0.530074894,4.34409046,5.33605051,3.15342879,0.287499994
idc_mo_canonical,16,-4.99277496,0.531648457,4.34013987,5.34471035,3.20392418,0.287499994
idc_mo_canonical,16,-4.90741587,0.530376732,4.34254646,5.34724617,2.96182823,0.287499994
idc_mo_canonical,16,-4.84387779,0.530670404,4.34037542,5.34643221,3.04078603,0.287499994
idc_mo_canonical,16,-4.97055531,0.530284345,4.3428421,5.34523582,3.04255629,0.287499994
idc_mo_canonical,16,-4.92760038,0.530038655,4.34289694,5.34093475,3.13118696,0.287499994
idc_mo_canonical,16,-4.99258232,0.530573964,4.34122944,5.32465506,3.05324697,0.287499994
idc_mo_canonical,16,-4.84889317,0.530334949,4.34293938,5.3400259,3.35577464,0.287499994
idc_mo_canonical,16,-4.86191607,0.530985951,4.34258318,5.3456769,3.03429222,0.287499994
idc_mo_canonical,16,-4.99089384,0.530267417,4.34185696,5.3400836,3.11081839,0.287499994
idc_mo_canonical,16,-4.9095974,0.530321062,4.34288645,5.34405804,3.11630821,0.287499994
idc_mo_canonical,16,-4.89599037,0.530061007,4.34233522,5.33078575,3.33042121,0.287499994
idc_mo_canonical,16,-4.89970732,0.530181944,4.34365463,5.33954,3.60162258,0.287499994
idc_mo_canonical,16,-4.67811489,0.530052364,4.34036636,5.34439611,3.55355167,0.287499994
idc_mo_canonical,16,-4.81587315,0.530202866,4.34285879,5.34879398,2.86567831,0.287499994
idc_mo_canonical,16,-4.89912701,0.533095956,4.34829617,5.34503603,2.7300446,0.287499994
idc_mo_canonical,16,-4.81310558,0.530431807,4.34024143,5.34135103,3.31943607,0.287499994
idc_mo_canonical,16,-4.91225338,0.531321168,4.34117985,5.3402276,2.77830148,0.287499994
idc_mo_canonical,16,-4.84155321,0.530433655,4.34108734,5.34538746,3.56666136,0.287499994
idc_mo_canonical,16,-4.99844551,0.530065536,4.34773016,5.33043671,3.63535857,0.287499994
idc_mo_canonical,16,-4.90310287,0.53084439,4.34264135,5.34618855,3.03621173,0.287499994
idc_mo_canonical,16,-4.93111563,0.530161381,4.34209204,5.34996605,3.45366573,0.287499994
idc_mo_canonical,16,-4.99656534,0.530029058,4.34051085,5.32686901,3.40518856,0.287499994
idc_mo_canonical,16,-4.92851877,0.530251503,4.34359789,5.34292507,3.40331316,0.287499994
idc_mo_canonical,16,-4.99922609,0.530397713,4.34538269,5.34451389,3.2748456,0.287499994
idc_mo_canonical,16,-4.98952103,0.530124545,4.3408103,5.34504414,3.46810222,0.287499994
idc_mo_canonical,16,-4.8645997,0.530112922,4.34236479,5.33752584,2.95505619,0.287499994
idc_mo_canonical,16,-4.90894222,0.530850351,4.34026384,5.33910227,2.93809915,0.287499994
idc_mo_canonical,16,-4.89003754,0.530408323,4.34129858,5.34826803,2.82592249,0.287499994
idc_mo_canonical,16,-4.66234303,0.531245887,4.34600496,5.3315587,2.73004031,0.287499994
idc_mo_canonical,16,-4.97972965,0.530690193,4.34298611,5.33876228,3.08429146,0.287499994
idc_mo_canonical,16,-4.86965418,0.530459404,4.34248352,5.34877443,3.14840269,0.287499994
idc_mo_canonical,16,-4.89915419,0.530939579,4.34079361,5.34678745,3.1102705,0.287499994
idc_mo_canonical,16,-4.85238886,0.530309856,4.34047556,5.32908106,3.06134176,0.287499994
idc_mo_canonical,16,-4.76684761,0.533288538,4.34200191,5.34666729,2.73026657,0.287499994
idc_mo_canonical,16,-4.73728132,0.530291677,4.34007549,5.34797812,3.15650034,0.287499994
idc_mo_canonical,16,-4.94945049,0.530123234,4.34277105,5.331882,3.20736074,0.287499994
idc_mo_canonical,16,-4.86329508,0.531539679,4.34055042,5.24078655,2.73001218,0.287499994
idc_mo_canonical,16,-4.9945755,0.530740082,4.34028816,5.32569027,2.81334066,0.287499994
idc_mo_canonical,16,-4.9872036,0.530374646,4.34380007,5.3324852,3.36761189,0.287499994
idc_mo_canonical,16,-4.66602278,0.530091286,4.34285259,5.33846521,3.49158454,0.287499994
idc_mo_canonical,16,-4.88965225,0.530535638,4.34005356,5.33650494,3.14408565,0.287499994
idc_mo_canonical,16,-4.96432447,0.530108333,4.34029865,5.34645033,3.57323694,0.287499994
idc_mo_canonical,16,-4.9791007,0.530409515,4.34316635,5.33272266,2.9440484,0.287499994
idc_mo_canonical,16,-4.95792341,0.530439675,4.34002161,5.34443331,2.81408072,0.287499994
idc_mo_canonical,16,-4.88479996,0.530036509,4.34220552,5.34795904,3.12398481,0.287499994
idc_mo_canonical,16,-4.9872942,0.530139625,4.34150457,5.34245396,3.28484011,0.287499994
idc_mo_canonical,16,-4.92758274,0.530775607,4.34207678,5.34923697,3.36771774,0.287499994
idc_mo_canonical,16,-4.97793913,0.531758368,4.34093189,5.3473773,2.97819161,0.287499994
idc_mo_canonical,16,-4.96951771,0.530522525,4.34133101,5.33298063,3.26680565,0.287499994
idc_mo_canonical,16,-4.89311266,0.530484319,4.34119368,5.34382582,2.80653071,0.287499994
idc_mo_canonical,16,-4.89284515,0.530084968,4.34128904,5.34308338,2.86630821,0.287499994
idc_mo_canonical,16,-4.98720694,0.530429363,4.3407526,5.34776735,2.92573667,0.287499994
idc_mo_canonical,16,-4.92159176,0.530418396,4.34311295,5.32706499,2.94794679,0.287499994
idc_mo_canonical,16,-4.9894433,0.530209005,4.34363747,5.3190527,2.90614104,0.287499994
idc_mo_canonical,16,-4.78959942,0.530012786,4.34063387,5.3217907,3.63644171,0.287499994
idc_mo_canonical,16,-4.91223145,0.530196548,4.34297514,5.33606768,3.14579344,0.287499994
idc_mo_canonical,16,-4.94385672,0.531118274,4.34002733,5.32645035,3.18963075,0.287499994
idc_mo_canonical,16,-4.91154623,0.530538559,4.34071875,5.34471321,2.89832187,0.287499994
idc_mo_canonical,16,-4.98082638,0.530184269,4.34531975,5.34897566,2.86003637,0.287499994
idc_mo_canonical,16,-4.94288015,0.53107661,4.34111118,5.34899139,2.81184506,0.287499994
idc_mo_canonical,16,-4.90049982,0.530213296,4.3438158,5.34292078,2.75685596,0.287499994
idc_mo_canonical,16,-4.85764217,0.530709743,4.34034109,5.34825945,3.33746195,0.287499994
idc_mo_canonical,16,-4.94289589,0.53057307,4.34329796,5.34167194,3.5613997,0.287499994
idc_mo_canonical,16,-4.97620869,0.53026098,4.34059,5.31998348,3.42559552,0.287499994
idc_mo_canonical,16,-4.98854923,0.530542672,4.34523296,5.33968496,3.46588111,0.287499994
idc_mo_canonical,16,-4.87304258,0.530751944,4.34161043,5.34801483,3.34351778,0.287499994
idc_mo_canonical,16,-4.85166407,0.530038357,4.34311247,5.34578514,3.3309195,0.287499994
idc_mo_canonical,16,-4.93166304,0.530979693,4.34394264,5.33977652,3.18260407,0.287499994
idc_mo_canonical,16,-4.92675161,0.530519187,4.34180307,5.34671783,3.40393949,0.287499994
idc_mo_canonical,16,-4.82829666,0.530099034,4.34224749,5.33423662,3.37128162,0.287499994
idc_mo_canonical,16,-4.80944443,0.530600488,4.34300661,5.34743452,2.97744083,0.287499994
idc_mo_canonical,16,-4.9390378,0.530222356,4.34207344,5.33714151,3.35711551,0.287499994
idc_mo_canonical,16,-4.87517881,0.530155241,4.34625959,5.34879875,3.46464849,0.287499994
idc_mo_canonical,16,-4.98535538,0.530811965,4.34297609,5.34078217,3.38180399,0.287499994
idc_mo_canonical,16,-4.93432045,0.530297756,4.34303331,5.34421396,3.33187318,0.287499994
idc_mo_canonical,16,-4.86749411,0.530977249,4.34161615,5.34252739,2.84064436,0.287499994
idc_mo_canonical,16,-4.94774628,0.530064225,4.34436846,5.34586525,3.59340024,0.287499994
idc_mo_canonical,16,-4.97279978,0.53034991,4.3415122,5.32804346,3.50745964,0.287499994
idc_mo_canonical,16,-4.98629045,0.530825675,4.34718704,5.34162951,3.63478374,0.287499994
idc_mo_canonical,16,-4.94021273,0.530007601,4.34536076,5.33521128,3.27153969,0.287499994
idc_mo_canonical,16,-4.60634851,0.53018415,4.34175682,5.34941053,3.58178782,0.287499994
idc_mo_canonical,16,-4.91609573,0.530843496,4.34158945,5.34272766,3.02996802,0.287499994
idc_mo_canonical,16,-4.88214397,0.530330122,4.34005451,5.33593082,3.062217,0.287499994
idc_mo_canonical,16,-4.89755821,0.530075431,4.34610033,5.33717203,3.52666259,0.287499994
idc_mo_canonical,16,-4.93368244,0.530447781,4.34161615,5.34083509,3.51619339,0.287499994
idc_mo_canonical,16,-4.86236238,0.530374706,4.34211922,5.34913063,3.43244839,0.287499994
idc_mo_canonical,16,-4.78716707,0.530056655,4.34172392,5.343647,2.805933,0.287499994
idc_mo_canonical,16,-4.9610734,0.530231476,4.34359026,5.34008455,2.90886331,0.287499994
idc_mo_canonical,16,-4.97639132,0.531687737,4.34077358,5.3457551,3.27132416,0.287499994
idc_mo_canonical,16,-4.85955,0.530319989,4.34307957,5.34838009,3.32726884,0.287499994
idc_mo_canonical,16,-4.99978399,0.53011024,4.34538984,5.33551359,3.36202335,0.287499994
idc_mo_canonical,16,-4.96374941,0.531618297,4.34169531,5.3422122,3.182446,0.287499994
idc_mo_canonical,16,-4.86308098,0.530432045,4.34014511,5.34683466,3.61157656,0.287499994
idc_mo_canonical,16,-4.9443121,0.530304074,4.34766388,5.34471703,2.94849992,0.287499994
idc_mo_canonical,16,-4.85729551,0.530891716,4.34029627,5.34467745,3.56185341,0.287499994
idc_mo_canonical,16,-4.67674208,0.530243576,4.34049606,5.34395266,3.55693245,0.287499994
idc_mo_canonical,16,-4.98370457,0.530703127,4.34114075,5.34989786,2.75782847,0.287499994
idc_mo_canonical,16,-4.86665773,0.530022562,4.34322596,5.34225225,3.39892292,0.287499994
idc_mo_canonical,16,-4.85770798,0.530208528,4.34082365,5.33553791,3.27389812,0.287499994
idc_mo_canonical,16,-4.85106754,0.530333579,4.34018755,5.34924412,3.38465619,0.287499994
idc_mo_canonical,16,-4.92173338,0.530094802,4.34099579,5.33523226,3.32202029,0.287499994
idc_mo_canonical,16,-4.98609638,0.530950844,4.34352493,5.34971189,3.32975459,0.287499994
idc_mo_canonical,16,-4.99380779,0.530771554,4.34309101,5.34340954,3.30982137,0.287499994
idc_mo_canonical,16,-4.91265869,0.530046582,4.3429966,5.33875561,3.61908317,0.287499994
idc_mo_canonical,16,-4.78435326,0.530435264,4.34121227,5.34369278,3.60431004,0.287499994
idc_mo_canonical,16,-4.87545681,0.530102849,4.34324598,5.33126879,3.48608875,0.287499994
idc_mo_canonical,16,-4.87425661,0.530104578,4.34234428,5.33563662,3.12917399,0.287499994
idc_mo_canonical,16,-4.92495918,0.530954838,4.34029531,5.33440256,3.0880332,0.287499994
idc_mo_canonical,16,-4.89615059,0.530848324,4.34034538,5.34999657,3.09209418,0.287499994
idc_mo_canonical,16,-4.97034216,0.531269968,4.34125805,5.3494029,3.31737113,0.287499994
idc_mo_canonical,16,-4.99720097,0.530544341,4.34652472,5.34798622,2.91794801,0.287499994
idc_mo_canonical,16,-4.97818089,0.531472445,4.34070539,5.34577465,2.91019082,0.287499994
idc_mo_canonical,16,-4.96666384,0.530147493,4.3428545,5.34864807,3.53739047,0.287499994
idc_mo_canonical,16,-4.91657162,0.530016243,4.34097719,5.31223965,3.49431682,0.287499994
idc_mo_canonical,16,-4.95119762,0.53029412,4.34191418,5.31473589,3.4532392,0.287499994
idc_mo_canonical,16,-4.98541594,0.530603468,4.34190512,5.3435874,3.27809954,0.287499994
idc_mo_canonical,16,-4.90718079,0.530286372,4.34005547,5.34350586,2.81386352,0.287499994
idc_mo_canonical,16,-4.99249315,0.530426264,4.34220457,5.31135845,2.97473025,0.287499994
idc_mo_canonical,16,-4.95684195,0.530273616,4.34317827,5.34714699,3.10452914,0.287499994
idc_mo_canonical,16,-4.97395372,0.530167401,4.3430953,5.34672832,3.01450539,0.287499994
idc_mo_canonical,16,-4.89159918,0.530448556,4.34172106,5.34236622,2.85897851,0.287499994
idc_mo_canonical,16,-4.927145,0.530340672,4.34082365,5.34419775,3.07081509,0.287499994
idc_mo_canonical,16,-4.98791599,0.530160069,4.34065819,5.34349632,3.2231257,0.287499994
idc_mo_canonical,16,-4.84334326,0.530651867,4.34056854,5.32776976,3.10118151,0.287499994
idc_mo_canonical,16,-4.91880798,0.53101337,4.34135103,5.34154797,3.12004757,0.287499994
idc_mo_canonical,16,-4.96440172,0.530727863,4.34201622,5.34776068,2.79339075,0.287499994
idc_mo_canonical,16,-4.99734449,0.530075788,4.34621143,5.34270239,2.78410172,0.287499994
idc_mo_canonical,16,-4.84909725,0.530862212,4.34109449,5.34408426,2.77877045,0.287499994
idc_mo_canonical,16,-4.97674704,0.530145824,4.34250641,5.32967138,2.80646253,0.287499994
idc_mo_canonical,16,-4.87911129,0.530905426,4.34002829,5.34758615,2.78841519,0.287499994
idc_mo_canonical,16,-4.84788084,0.531795204,4.34076214,5.34198093,2.74374175,0.287499994
idc_mo_canonical,16,-4.95286274,0.530964553,4.3400054,5.32135344,2.74970698,0.287499994
idc_mo_canonical,16,-4.75948,0.530021906,4.34008789,5.3497057,3.00723553,0.287499994
idc_mo_canonical,16,-4.78481865,0.530209124,4.3429718,5.33865356,3.45040274,0.287499994
idc_mo_canonical,16,-4.95275259,0.530422509,4.34161711,5.34355783,2.89061975,0.287499994
idc_mo_canonical,16,-4.98441887,0.531598449,4.3402195,5.34136438,2.78510499,0.287499994
idc_mo_canonical,16,-4.95456171,0.531647146,4.3407855,5.34012508,2.73308396,0.287499994
idc_mo_canonical,16,-4.51889753,0.536060214,4.39185476,5.29565763,2.7300005,0.287499994
idc_mo_canonical,16,-4.87235785,0.530813694,4.34226465,5.3461585,2.74440241,0.287499994
idc_mo_canonical,16,-4.99411631,0.530427158,4.34626198,5.33630276,3.18851995,0.287499994
idc_mo_canonical,16,-4.91186905,0.530091286,4.34442997,5.34623194,3.47614622,0.287499994
idc_mo_canonical,16,-4.90582466,0.530157983,4.34034443,5.30529499,3.5489912,0.287499994
idc_mo_canonical,16,-4.8808713,0.530095696,4.3416996,5.33759975,3.54247212,0.287499994
idc_mo_canonical,16,-4.98179245,0.530395746,4.34619904,5.340137,3.49375987,0.287499994
idc_mo_canonical,16,-4.93183994,0.531338573,4.34308243,5.34162521,3.17978263,0.287499994
idc_mo_canonical,16,-4.84626484,0.530321717,4.34041262,5.34438705,3.28395724,0.287499994
idc_mo_canonical,16,-4.90279245,0.530043066,4.34577513,5.34605503,3.12362266,0.287499994
idc_mo_canonical,16,-4.64165926,0.530201972,4.34050465,5.34106159,3.37954617,0.287499994
idc_mo_canonical,16,-4.98311996,0.531439304,4.34138632,5.34755611,2.94224286,0.287499994
idc_mo_canonical,16,-4.99033833,0.530261934,4.34021044,5.33610678,2.92023635,0.287499994
idc_mo_canonical,16,-4.99403095,0.530397534,4.3413434,5.33969545,2.94924378,0.287499994
idc_mo_canonical,16,-4.83354616,0.530118287,4.34004831,5.34832573,3.49540949,0.287499994
idc_mo_canonical,16,-4.98279333,0.530215561,4.34228802,5.342278,3.5030942,0.287499994
idc_mo_canonical,16,-4.91065025,0.530366182,4.34059572,5.31800747,3.05196261,0.287499994
idc_mo_canonical,16,-4.84947348,0.530299604,4.34195709,5.3427763,2.73038411,0.287499994
idc_mo_canonical,16,-4.88096857,0.530142128,4.34473801,5.34904718,2.91330886,0.287499994
idc_mo_canonical,16,-4.82441902,0.531031311,4.34243011,5.34659529,3.09951043,0.287499994
idc_mo_canonical,16,-4.90995073,0.530186355,4.34263659,5.34463787,3.58871984,0.287499994
idc_mo_canonical,16,-4.97459698,0.530378044,4.34461975,5.3382597,3.6270411,0.287499994
idc_mo_canonical,16,-4.98499107,0.530278206,4.34116602,5.33587408,2.82276464,0.287499994
idc_mo_canonical,16,-4.98742819,0.530440688,4.34055901,5.34921885,2.84529591,0.287499994
idc_mo_canonical,16,-4.8460536,0.530522764,4.3423233,5.34821367,3.03044605,0.287499994
idc_mo_canonical,16,-4.8409791,0.530288577,4.34180593,5.34191322,3.28262734,0.287499994
idc_mo_canonical,16,-4.98575163,0.530030251,4.34158754,5.34451151,3.21195316,0.287499994
idc_mo_canonical,16,-4.97583914,0.530211687,4.34198093,5.34337282,3.06698942,0.287499994
idc_mo_canonical,16,-4.92941332,0.530143678,4.34513187,5.34845972,3.12766314,0.287499994
idc_mo_canonical,16,-4.96258402,0.530057371,4.34377098,5.32250261,3.18273139,0.287499994
idc_mo_canonical,16,-4.9511981,0.530074775,4.34367847,5.33745861,3.0787878,0.287499994
idc_mo_canonical,16,-4.98656225,0.530115008,4.3411622,5.32708597,3.19632792,0.287499994
idc_mo_canonical,16,-4.97010851,0.530526578,4.3449192,5.34917688,2.87648773,0.287499994
idc_mo_canonical,16,-4.9754076,0.530684412,4.34151554,5.33026934,2.75017357,0.287499994
idc_mo_canonical,16,-4.96292114,0.530066252,4.34143114,5.34988451,2.84942842,0.287499994
idc_mo_canonical,16,-4.88675833,0.530163288,4.34130526,5.34706402,2.8804245,0.287499994
idc_mo_canonical,16,-4.96720409,0.530102491,4.34126902,5.34699249,3.26009727,0.287499994
idc_mo_canonical,16,-4.83744812,0.530263424,4.34469509,5.34937096,3.17494345,0.287499994
idc_mo_canonical,16,-4.95287991,0.530091643,4.34048843,5.32066107,3.17126966,0.287499994
idc_mo_canonical,16,-4.99148989,0.530238211,4.34136057,5.33452702,3.29982853,0.287499994
idc_mo_canonical,16,-4.95386648,0.5301525,4.34261894,5.33682394,3.30365992,0.287499994
idc_mo_canonical,16,-4.76458454,0.530328572,4.34133959,5.34542751,2.77830338,0.287499994
idc_mo_canonical,16,-4.97037935,0.530445993,4.34458876,5.34748745,3.63726091,0.287499994
idc_mo_canonical,16,-4.95975876,0.530088365,4.34619808,5.3449173,3.34659719,0.287499994
idc_mo_canonical,16,-4.94537067,0.530202985,4.34018373,5.3344512,3.37179756,0.287499994
idc_mo_canonical,16,-4.75677824,0.53002882,4.34391975,5.3346467,3.56410694,0.287499994
idc_mo_canonical,16,-4.67018175,0.530027211,4.34368277,5.34931231,3.48719573,0.287499994
idc_mo_canonical,16,-4.84063196,0.530401051,4.34464741,5.34296846,3.63487506,0.287499994
idc_mo_canonical,16,-4.87649488,0.530662,4.34123945,5.33244324,3.52266836,0.287499994
idc_mo_canonical,16,-4.96877527,0.530209005,4.34686947,5.34999943,3.02388811,0.287499994
idc_mo_canonical,16,-4.88693333,0.530207157,4.34123182,5.33619595,3.43704367,0.287499994
idc_mo_canonical,16,-4.98047543,0.53021574,4.34270859,5.33413029,3.47887611,0.287499994
idc_mo_canonical,16,-4.96965837,0.530151844,4.34269905,5.32718706,3.55941987,0.287499994
idc_mo_canonical,16,-4.79108381,0.530359507,4.34029484,5.32920885,3.5658865,0.287499994
idc_mo_canonical,16,-4.8391633,0.530287981,4.34183311,5.34318542,3.60458398,0.287499994
idc_mo_canonical,16,-4.86880779,0.530178785,4.34042215,5.33271408,3.14981246,0.287499994
idc_mo_canonical,16,-4.87065506,0.530430734,4.34326077,5.33013248,3.17829442,0.287499994
idc_mo_canonical,16,-4.64682913,0.530500948,4.34078312,5.34826422,3.10063577,0.287499994
idc_mo_canonical,16,-4.94662857,0.530461967,4.34150314,5.32944536,3.08455825,0.287499994
idc_mo_canonical,16,-4.97876787,0.530031741,4.34079456,5.31454182,3.18391681,0.287499994
idc_mo_canonical,16,-4.9401145,0.530596733,4.34003735,5.33907557,3.42291737,0.287499994
idc_mo_canonical,16,-4.99872112,0.530381918,4.34027815,5.32969475,3.0193603,0.287499994
idc_mo_canonical,16,-4.98823166,0.530562222,4.34501648,5.34952164,2.88415694,0.287499994
idc_mo_canonical,16,-4.9118166,0.530391097,4.34474802,5.34713554,2.9863739,0.287499994
idc_mo_canonical,17,-4.93305302,0.530989528,4.34492922,5.34955931,3.53942728,0.287499994
idc_mo_canonical,17,-4.87412834,0.530399442,4.34078312,5.32731009,3.08388209,0.287499994
idc_mo_canonical,17,-4.97329712,0.530772209,4.34436083,5.34659481,3.09788227,0.287499994
idc_mo_canonical,17,-4.92266798,0.530106664,4.34054041,5.33675766,2.98997831,0.287499994
idc_mo_canonical,17,-4.98569536,0.530608892,4.34530354,5.34157801,3.11275768,0.287499994
idc_mo_canonical,17,-4.8958106,0.53035295,4.3407712,5.34381962,3.30398726,0.287499994
idc_mo_canonical,17,-4.9104681,0.530117691,4.34092474,5.32386637,3.28424978,0.287499994
idc_mo_canonical,17,-4.87129116,0.530464232,4.34347153,5.34429789,3.41626358,0.287499994
idc_mo_canonical,17,-4.82083273,0.530322433,4.34285498,5.34509945,3.51417565,0.287499994
idc_mo_canonical,17,-4.92767382,0.530132651,4.34182835,5.34980345,2.73722458,0.287499994
idc_mo_canonical,17,-4.80452442,0.530498266,4.34097433,5.33076572,3.46107793,0.287499994
idc_mo_canonical,17,-4.93285418,0.530188084,4.34394646,5.33654308,3.57403731,0.287499994
idc_mo_canonical,17,-4.86691093,0.530239284,4.34372902,5.345191,3.23618913,0.287499994
idc_mo_canonical,17,-4.9899931,0.530490041,4.34188271,5.31383944,3.52474427,0.287499994
idc_mo_canonical,17,-4.99469614,0.530363619,4.34096861,5.33429432,3.37683058,0.287499994
idc_mo_canonical,17,-4.97428894,0.530621648,4.34220791,5.34727621,3.46413803,0.287499994
idc_mo_canonical,17,-4.9698267,0.530648947,4.34423351,5.34729815,3.13585424,0.287499994
idc_mo_canonical,17,-4.89083958,0.530077994,4.34019947,5.34669304,3.25108838,0.287499994
idc_mo_canonical,17,-4.96677256,0.530482352,4.34475422,5.33141851,2.99979568,0.287499994
idc_mo_canonical,17,-4.9632287,0.530521631,4.34325075,5.34378386,3.05355215,0.287499994
idc_mo_canonical,17,-4.97455359,0.530145407,4.34717369,5.34367228,2.93034697,0.287499994
idc_mo_canonical,17,-4.61000061,0.530417323,4.34193707,5.34704113,3.52936411,0.287499994
idc_mo_canonical,17,-4.88157988,0.530102849,4.34029818,5.34387064,3.49940991,0.287499994
idc_mo_canonical,17,-4.99211311,0.530873239,4.34133339,5.34141016,3.26932192,0.287499994
idc_mo_canonical,17,-4.98964691,0.53061986,4.34106541,5.34595537,3.31585169,0.287499994
idc_mo_canonical,17,-4.83120298,0.530117095,4.34111738,5.32597303,3.50937748,0.287499994
idc_mo_canonical,17,-4.92280436,0.530032158,4.34312582,5.3234334,3.20602107,0.287499994
idc_mo_canonical,17,-4.970716,0.53026855,4.34418201,5.33036661,3.21943712,0.287499994
idc_mo_canonical,17,-4.99279976,0.530565143,4.340909,5.33545637,3.37949181,0.287499994
idc_mo_canonical,17,-4.7136035,0.530326903,4.34035301,5.34513044,3.44580507,0.287499994
idc_mo_canonical,17,-4.82514954,0.530678988,4.34047031,5.34723806,3.31339288,0.287499994
idc_mo_canonical,17,-4.95496225,0.530207694,4.34444571,5.32715893,3.60413623,0.287499994
idc_mo_canonical,17,-4.99776411,0.530047059,4.34322453,5.34354591,3.29337358,0.287499994
idc_mo_canonical,17,-4.92513084,0.531273901,4.34572506,5.34170151,2.73057556,0.287499994
idc_mo_canonical,17,-4.93295336,0.530590594,4.34333372,5.33927822,3.56887794,0.287499994
idc_mo_canonical,17,-4.93547058,0.530271053,4.34117842,5.34340572,2.82103229,0.287499994
idc_mo_canonical,17,-4.92122602,0.530769169,4.34054422,5.34586716,3.41227651,0.287499994
idc_mo_canonical,17,-4.70219898,0.530269146,4.34026194,5.34750366,3.41339397,0.287499994
idc_mo_canonical,17,-4.96892118,0.530268669,4.34064245,5.32932758,3.61837959,0.287499994
idc_mo_canonical,17,-4.81839085,0.530005515,4.34041262,5.34319258,3.42863321,0.287499994
idc_mo_canonical,17,-4.74113464,0.530118525,4.34439707,5.341784,3.47336173,0.287499994
idc_mo_canonical,17,-4.86436605,0.530865192,4.34020805,5.34301424,3.03347349,0.287499994
idc_mo_canonical,17,-4.87365675,0.53102392,4.34046507,5.33585358,3.528615,0.287499994
idc_mo_canonical,17,-4.98998594,0.530446768,4.34168005,5.31442356,3.18350315,0.287499994
idc_mo_canonical,17,-4.89403248,0.531239331,4.34054947,5.34170294,3.5279038,0.287499994
idc_mo_canonical,17,-4.84416723,0.530820549,4.34121799,5.34483862,3.4918046,0.287499994
idc_mo_canonical,17,-4.90086555,0.530347586,4.34190941,5.33492899,3.46819639,0.287499994
idc_mo_canonical,17,-4.9374547,0.530016422,4.34463596,5.33820248,3.12968278,0.287499994
idc_mo_canonical,17,-4.93554306,0.530672371,4.34302235,5.34635639,3.10292196,0.287499994
idc_mo_canonical,17,-4.82444239,0.53072834,4.34154987,5.34831429,3.42233372,0.287499994
idc_mo_canonical,17,-4.83903217,0.530442894,4.34063721,5.34696388,3.61343813,0.287499994
idc_mo_canonical,17,-4.70422554,0.53008014,4.34039164,5.34766293,2.77821445,0.287499994
idc_mo_canonical,17,-4.71094942,0.530528605,4.34204197,5.34568119,2.7713747,0.287499994
idc_mo_canonical,17,-4.83499193,0.530318141,4.34181023,5.33736324,3.03334332,0.287499994
idc_mo_canonical,17,-4.99590778,0.530207813,4.34473133,5.31819582,3.35007,0.287499994
idc_mo_canonical,17,-4.85088968,0.530009508,4.34104633,5.32594633,3.54465485,0.287499994
idc_mo_canonical,17,-4.85928774,0.530809343,4.3418684,5.3430562,3.13936472,0.287499994
idc_mo_canonical,17,-4.90282011,0.530005395,4.34227467,5.33737469,3.03810048,0.287499994
idc_mo_canonical,17,-4.76050615,0.530203521,4.34016657,5.34254265,3.03798914,0.287499994
idc_mo_canonical,17,-4.75166702,0.530028403,4.3409481,5.34522867,3.40788889,0.287499994
idc_mo_canonical,17,-4.97246647,0.530167639,4.34174156,5.33626795,2.75127769,0.287499994
idc_mo_canonical,17,-4.98500967,0.530071735,4.34581089,5.34772205,2.81967354,0.287499994
idc_mo_canonical,17,-4.95266676,0.530078769,4.34424686,5.34954596,2.87672138,0.287499994
idc_mo_canonical,17,-4.80242014,0.530027747,4.34162378,5.34630966,3.55009151,0.287499994
idc_mo_canonical,17,-4.90637302,0.530228913,4.34214926,5.33042288,3.28145981,0.287499994
idc_mo_canonical,17,-4.87316561,0.530299842,4.34107971,5.34860611,2.93938875,0.287499994
